,ImageName,app1,app2,Advantra,MOST,EnsembleNeuronTracerBasic,meanshift,TreMap,MST_Tracing,EnsembleNeuronTracerV2n,spanningtree,axis_analyzer,Rayshooting,smartTracing,simple,EnsembleNeuronTracerV2s
4452,E:\result\140921c12.tif.v3dpbd\gold\515_524_22_gold.tiff,-1,-1,-1,0.4469525959367946,-1.0,-1.0,-1,0.0,0.4312160868177466,-1,-1.0,0.0,-1.0,-1.0,0.29109405675530964
4453,E:\result\140921c12.tif.v3dpbd\gold\515_606_22_gold.tiff,-1,-1,-1,0.6044678055190539,-1.0,-1.0,-1,0.0,0.49518716577540106,-1,-1.0,0.0,-1.0,-1.0,0.34625
4454,E:\result\140921c12.tif.v3dpbd\gold\515_621_22_gold.tiff,-1,-1,-1,0.6044678055190539,-1.0,-1.0,-1,0.0,0.5066438062580368,-1,-1.0,0.0,-1.0,-1.0,0.353309265944645
4455,E:\result\140921c12.tif.v3dpbd\gold\515_94_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.3916849015317287,-1,-1.0,0.0,-1.0,-1.0,0.3422680412371134
4456,E:\result\140921c12.tif.v3dpbd\gold\516_1016_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.47172413793103446,-1,-1.0,0.0,-1.0,-1.0,0.3125538638322321
4457,E:\result\140921c12.tif.v3dpbd\gold\518_388_22_gold.tiff,-1,-1,-1,0.56,-1.0,-1.0,-1,0.0,0.39641762903605937,-1,-1.0,0.0,-1.0,-1.0,0.3271871322087093
4458,E:\result\140921c12.tif.v3dpbd\gold\519_490_22_gold.tiff,-1,-1,-1,0.4028268551236749,-1.0,-1.0,-1,0.0,0.43462598008052555,-1,-1.0,0.0,-1.0,-1.0,0.267667292057536
4459,E:\result\140921c12.tif.v3dpbd\gold\527_606_22_gold.tiff,-1,-1,-1,0.5875706214689266,-1.0,-1.0,-1,0.0,0.47494113689875544,-1,-1.0,0.0,-1.0,-1.0,0.3174151980291832
4460,E:\result\140921c12.tif.v3dpbd\gold\528_1144_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.45791457286432163,-1,-1.0,0.0,-1.0,-1.0,0.35282155566853074
4461,E:\result\140921c12.tif.v3dpbd\gold\529_350_22_gold.tiff,-1,-1,-1,0.7142857142857143,-1.0,-1.0,-1,0.0,0.3944083874188717,-1,-1.0,0.0,-1.0,-1.0,0.3202614379084967
4462,E:\result\140921c12.tif.v3dpbd\gold\531_478_22_gold.tiff,-1,-1,-1,0.47516198704103674,-1.0,-1.0,-1,0.0,0.4746331236897275,-1,-1.0,0.0,-1.0,-1.0,0.28100099601593626
4463,E:\result\140921c12.tif.v3dpbd\gold\534_888_22_gold.tiff,-1,-1,-1,0.5428907168037603,-1.0,-1.0,-1,0.0,0.4259343664539654,-1,-1.0,0.0,-1.0,-1.0,0.27586206896551724
4464,E:\result\140921c12.tif.v3dpbd\gold\535_186_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.504828797190518,-1,-1.0,0.0,-1.0,-1.0,0.4277992277992278
4465,E:\result\140921c12.tif.v3dpbd\gold\535_222_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.5490196078431373,-1,-1.0,0.0,-1.0,-1.0,0.4567415730337079
4466,E:\result\140921c12.tif.v3dpbd\gold\541_350_22_gold.tiff,-1,-1,-1,0.5142857142857142,-1.0,-1.0,-1,0.0,0.4012771392081737,-1,-1.0,0.0,-1.0,-1.0,0.31775341411809965
4467,E:\result\140921c12.tif.v3dpbd\gold\541_379_22_gold.tiff,-1,-1,-1,0.43,-1.0,-1.0,-1,0.0,0.40890394386644086,-1,-1.0,0.0,-1.0,-1.0,0.311235549132948
4468,E:\result\140921c12.tif.v3dpbd\gold\541_478_22_gold.tiff,-1,-1,-1,0.4737903225806452,-1.0,-1.0,-1,0.0,0.4922455916719779,-1,-1.0,0.0,-1.0,-1.0,0.2873911397198031
4469,E:\result\140921c12.tif.v3dpbd\gold\55_478_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.5748502994011976,-1,-1.0,0.0,-1.0,-1.0,0.6309341500765697
4470,E:\result\140921c12.tif.v3dpbd\gold\626_760_22_gold.tiff,-1,-1,-1,0.2911247130833971,-1.0,-1.0,-1,0.0,0.11993674735433646,-1,-1.0,0.0,-1.0,-1.0,0.083779399837794
4471,E:\result\140921c12.tif.v3dpbd\gold\638_1016_22_gold.tiff,-1,-1,-1,0.6333333333333333,-1.0,-1.0,-1,0.0,0.39657187378262565,-1,-1.0,0.0,-1.0,-1.0,0.2837108953613808
4472,E:\result\140921c12.tif.v3dpbd\gold\642_882_22_gold.tiff,-1,-1,-1,0.5211594202898551,-1.0,-1.0,-1,0.0,0.3935788479697828,-1,-1.0,0.0,-1.0,-1.0,0.26219369894982497
4473,E:\result\140921c12.tif.v3dpbd\gold\642_888_22_gold.tiff,-1,-1,-1,0.519277108433735,-1.0,-1.0,-1,0.0,0.4086206896551724,-1,-1.0,0.0,-1.0,-1.0,0.27052172888941234
4474,E:\result\140921c12.tif.v3dpbd\gold\642_889_22_gold.tiff,-1,-1,-1,0.5188564476885644,-1.0,-1.0,-1,0.0,0.40999617004978933,-1,-1.0,0.0,-1.0,-1.0,0.27188016041519225
4475,E:\result\140921c12.tif.v3dpbd\gold\643_580_22_gold.tiff,-1,-1,-1,0.6276174306734579,-1.0,-1.0,-1,0.0,0.3944932901434521,-1,-1.0,0.0,-1.0,-1.0,0.23000987166831194
4476,E:\result\140921c12.tif.v3dpbd\gold\643_588_22_gold.tiff,-1,-1,-1,0.6160249739854319,-1.0,-1.0,-1,0.0,0.38484569322892676,-1,-1.0,0.0,-1.0,-1.0,0.21969486823855755
4477,E:\result\140921c12.tif.v3dpbd\gold\643_632_22_gold.tiff,-1,-1,-1,0.5125337446972619,-1.0,-1.0,-1,0.0,0.292245720040282,-1,-1.0,0.0,-1.0,-1.0,0.17727100919742975
4478,E:\result\140921c12.tif.v3dpbd\gold\644_760_22_gold.tiff,-1,-1,-1,0.31363306744017405,-1.0,-1.0,-1,0.0,0.12598983571681835,-1,-1.0,0.0,-1.0,-1.0,0.09098554935392614
4479,E:\result\140921c12.tif.v3dpbd\gold\645_760_22_gold.tiff,-1,-1,-1,0.3144404332129964,-1.0,-1.0,-1,0.0,0.1270757272406077,-1,-1.0,0.0,-1.0,-1.0,0.09156699931439019
4480,E:\result\140921c12.tif.v3dpbd\gold\646_376_22_gold.tiff,-1,-1,-1,0.23076923076923078,-1.0,-1.0,-1,0.0,0.5360688285903376,-1,-1.0,0.0,-1.0,-1.0,0.3325902808738297
4481,E:\result\140921c12.tif.v3dpbd\gold\646_504_22_gold.tiff,-1,-1,-1,0.7478260869565218,-1.0,-1.0,-1,0.0,0.524711453092631,-1,-1.0,0.0,-1.0,-1.0,0.3219704843067969
4482,E:\result\140921c12.tif.v3dpbd\gold\647_504_22_gold.tiff,-1,-1,-1,0.7487437185929648,-1.0,-1.0,-1,0.0,0.5210336538461539,-1,-1.0,0.0,-1.0,-1.0,0.3213678844519966
4483,E:\result\140921c12.tif.v3dpbd\gold\647_632_22_gold.tiff,-1,-1,-1,0.5139161113288906,-1.0,-1.0,-1,0.0,0.2842319430315361,-1,-1.0,0.0,-1.0,-1.0,0.17680608365019013
4484,E:\result\140921c12.tif.v3dpbd\gold\658_188_22_gold.tiff,-1,-1,-1,0.4473684210526316,-1.0,-1.0,-1,0.0,0.3762993762993763,-1,-1.0,0.0,-1.0,-1.0,0.32964601769911506
4485,E:\result\140921c12.tif.v3dpbd\gold\667_888_22_gold.tiff,-1,-1,-1,0.5304093567251462,-1.0,-1.0,-1,0.0,0.4053465346534654,-1,-1.0,0.0,-1.0,-1.0,0.2653846153846154
4486,E:\result\140921c12.tif.v3dpbd\gold\689_1144_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.42754662840746055,-1,-1.0,0.0,-1.0,-1.0,0.38739789964994165
4487,E:\result\140921c12.tif.v3dpbd\gold\714_625_22_gold.tiff,-1,-1,-1,0.5423640167364017,-1.0,-1.0,-1,0.0,0.3631762100601076,-1,-1.0,0.0,-1.0,-1.0,0.2225185749666603
4488,E:\result\140921c12.tif.v3dpbd\gold\720_1009_22_gold.tiff,-1,-1,-1,0.8,-1.0,-1.0,-1,0.0,0.43779777660137636,-1,-1.0,0.0,-1.0,-1.0,0.3054187192118227
4489,E:\result\140921c12.tif.v3dpbd\gold\723_881_22_gold.tiff,-1,-1,-1,0.6961789375582479,-1.0,-1.0,-1,0.0,0.49820491576912457,-1,-1.0,0.0,-1.0,-1.0,0.32009037845980043
4490,E:\result\140921c12.tif.v3dpbd\gold\744_881_22_gold.tiff,-1,-1,-1,0.704225352112676,-1.0,-1.0,-1,0.0,0.5110727638769054,-1,-1.0,0.0,-1.0,-1.0,0.308109154248113
4491,E:\result\140921c12.tif.v3dpbd\gold\749_753_22_gold.tiff,-1,-1,-1,0.6793737236215113,-1.0,-1.0,-1,0.0,0.2740112994350282,-1,-1.0,0.0,-1.0,-1.0,0.20490981963927857
4492,E:\result\140921c12.tif.v3dpbd\gold\761_347_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.40647163120567376,-1,-1.0,0.0,-1.0,-1.0,0.22950819672131148
4493,E:\result\140921c12.tif.v3dpbd\gold\763_475_22_gold.tiff,-1,-1,-1,0.7583892617449665,-1.0,-1.0,-1,0.0,0.42718052738336715,-1,-1.0,0.0,-1.0,-1.0,0.2755614266842801
4494,E:\result\140921c12.tif.v3dpbd\gold\766_982_22_gold.tiff,-1,-1,-1,0.7142857142857143,-1.0,-1.0,-1,0.0,0.49407834801093226,-1,-1.0,0.0,-1.0,-1.0,0.3235438081253059
4495,E:\result\140921c12.tif.v3dpbd\gold\768_475_22_gold.tiff,-1,-1,-1,0.7583892617449665,-1.0,-1.0,-1,0.0,0.4281368821292776,-1,-1.0,0.0,-1.0,-1.0,0.27808988764044945
4496,E:\result\140921c12.tif.v3dpbd\gold\770_1137_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.6098104793756968,-1,-1.0,0.0,-1.0,-1.0,0.4022887323943662
4497,E:\result\140921c12.tif.v3dpbd\gold\770_881_22_gold.tiff,-1,-1,-1,0.7426981919332406,-1.0,-1.0,-1,0.0,0.5475181598062954,-1,-1.0,0.0,-1.0,-1.0,0.34645502645502646
4498,E:\result\140921c12.tif.v3dpbd\gold\770_897_22_gold.tiff,-1,-1,-1,0.6426666666666667,-1.0,-1.0,-1,0.0,0.5654285714285714,-1,-1.0,0.0,-1.0,-1.0,0.36499488229273286
4499,E:\result\140921c12.tif.v3dpbd\gold\771_496_22_gold.tiff,-1,-1,-1,0.781055900621118,-1.0,-1.0,-1,0.0,0.43935926773455375,-1,-1.0,0.0,-1.0,-1.0,0.3034451289071412
4500,E:\result\140921c12.tif.v3dpbd\gold\771_603_22_gold.tiff,-1,-1,-1,0.38922155688622756,-1.0,-1.0,-1,0.0,0.4513491414554375,-1,-1.0,0.0,-1.0,-1.0,0.2862241256245539
4501,E:\result\140921c12.tif.v3dpbd\gold\772_603_22_gold.tiff,-1,-1,-1,0.38543247344461307,-1.0,-1.0,-1,0.0,0.45354072861236183,-1,-1.0,0.0,-1.0,-1.0,0.28704588910133844
4502,E:\result\140921c12.tif.v3dpbd\gold\772_716_22_gold.tiff,-1,-1,-1,0.6214073339940536,-1.0,-1.0,-1,0.0,0.35871602624179943,-1,-1.0,0.0,-1.0,-1.0,0.27009796299175864
4503,E:\result\140921c12.tif.v3dpbd\gold\773_1009_22_gold.tiff,-1,-1,-1,0.8,-1.0,-1.0,-1,0.0,0.5182504719949654,-1,-1.0,0.0,-1.0,-1.0,0.3550465282748747
4504,E:\result\140921c12.tif.v3dpbd\gold\774_347_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.4054168429961913,-1,-1.0,0.0,-1.0,-1.0,0.23015419760137065
4505,E:\result\140921c12.tif.v3dpbd\gold\774_397_22_gold.tiff,-1,-1,-1,0.4358974358974359,-1.0,-1.0,-1,0.0,0.3972659486329743,-1,-1.0,0.0,-1.0,-1.0,0.2120754716981132
4506,E:\result\140921c12.tif.v3dpbd\gold\775_521_22_gold.tiff,-1,-1,-1,0.768033946251768,-1.0,-1.0,-1,0.0,0.4527478918290201,-1,-1.0,0.0,-1.0,-1.0,0.3176565984188121
4507,E:\result\140921c12.tif.v3dpbd\gold\786_219_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.39197080291970804,-1,-1.0,0.0,-1.0,-1.0,0.2541966426858513
4508,E:\result\140921c12.tif.v3dpbd\gold\78_474_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.6228710462287105,-1,-1.0,0.0,-1.0,-1.0,0.6602870813397129
4509,E:\result\140921c12.tif.v3dpbd\gold\7_503_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.0,-1,-1.0,0.0,-1.0,-1.0,0.6666666666666666
4510,E:\result\140921c12.tif.v3dpbd\gold\814_91_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.08955223880597014,-1,-1.0,0.0,-1.0,-1.0,0.140625
4511,E:\result\140921c12.tif.v3dpbd\gold\820_844_22_gold.tiff,-1,-1,-1,0.8407079646017699,-1.0,-1.0,-1,0.0,0.48183863709418195,-1,-1.0,0.0,-1.0,-1.0,0.3369124314006204
4512,E:\result\140921c12.tif.v3dpbd\gold\829_161_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.21428571428571427,-1,-1.0,0.42028985507246375,-1.0,-1.0,0.1527165932452276
4513,E:\result\140921c12.tif.v3dpbd\gold\840_1012_22_gold.tiff,-1,-1,-1,0.10256410256410256,-1.0,-1.0,-1,0.0,0.5664403491755577,-1,-1.0,0.0,-1.0,-1.0,0.416821044831419
4514,E:\result\140921c12.tif.v3dpbd\gold\848_957_22_gold.tiff,-1,-1,-1,0.373015873015873,-1.0,-1.0,-1,0.0,0.5193881181074351,-1,-1.0,0.0,-1.0,-1.0,0.38534460671278503
4515,E:\result\140921c12.tif.v3dpbd\gold\854_884_22_gold.tiff,-1,-1,-1,0.7941176470588235,-1.0,-1.0,-1,0.0,0.5062076749435666,-1,-1.0,0.0,-1.0,-1.0,0.38495188101487315
4516,E:\result\140921c12.tif.v3dpbd\gold\856_1140_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.5561918396564066,-1,-1.0,0.0,-1.0,-1.0,0.34365325077399383
4517,E:\result\140921c12.tif.v3dpbd\gold\857_289_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.3860759493670886,-1,-1.0,0.0,-1.0,-1.0,0.2875816993464052
4518,E:\result\140921c12.tif.v3dpbd\gold\869_1012_22_gold.tiff,-1,-1,-1,0.20652173913043478,-1.0,-1.0,-1,0.0,0.5542168674698795,-1,-1.0,0.0,-1.0,-1.0,0.39465875370919884
4519,E:\result\140921c12.tif.v3dpbd\gold\870_361_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.5424508573818486,-1,-1.0,0.0,-1.0,-1.0,0.44577887672200633
4520,E:\result\140921c12.tif.v3dpbd\gold\870_417_22_gold.tiff,-1,-1,-1,0.7222222222222222,-1.0,-1.0,-1,0.0,0.4832554517133956,-1,-1.0,0.0,-1.0,-1.0,0.3914813654870028
4521,E:\result\140921c12.tif.v3dpbd\gold\873_618_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.46417910447761196,-1,-1.0,0.0,-1.0,-1.0,0.4420485175202156
4522,E:\result\140921c12.tif.v3dpbd\gold\877_746_22_gold.tiff,-1,-1,-1,0.7579908675799086,-1.0,-1.0,-1,0.0,0.2736124634858812,-1,-1.0,0.0,-1.0,-1.0,0.23781771086287842
4523,E:\result\140921c12.tif.v3dpbd\gold\879_616_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.47480916030534354,-1,-1.0,0.0,-1.0,-1.0,0.4783904619970194
4524,E:\result\140921c12.tif.v3dpbd\gold\87_724_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.548728813559322,-1,-1.0,0.0,-1.0,-1.0,0.4564796905222437
4525,E:\result\140921c12.tif.v3dpbd\gold\886_746_22_gold.tiff,-1,-1,-1,0.7658536585365854,-1.0,-1.0,-1,0.0,0.2696272799365583,-1,-1.0,0.0,-1.0,-1.0,0.24135049306368042
4526,E:\result\140921c12.tif.v3dpbd\gold\889_328_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.4624222115844902,-1,-1.0,0.0,-1.0,-1.0,0.4141712357654998
4527,E:\result\140921c12.tif.v3dpbd\gold\894_948_22_gold.tiff,-1,-1,-1,0.20652173913043478,-1.0,-1.0,-1,0.0,0.5121591746499632,-1,-1.0,0.0,-1.0,-1.0,0.39468455042225536
4528,E:\result\140921c12.tif.v3dpbd\gold\896_483_22_gold.tiff,-1,-1,-1,0.14285714285714285,-1.0,-1.0,-1,0.0,0.5128685072531586,-1,-1.0,0.0,-1.0,-1.0,0.4975845410628019
4529,E:\result\140921c12.tif.v3dpbd\gold\898_1153_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.5502487562189055,-1,-1.0,0.0,-1.0,-1.0,0.37362637362637363
4530,E:\result\140921c12.tif.v3dpbd\gold\898_879_22_gold.tiff,-1,-1,-1,0.75,-1.0,-1.0,-1,0.0,0.47427073090789906,-1,-1.0,0.0,-1.0,-1.0,0.35779158699808794
4531,E:\result\140921c12.tif.v3dpbd\gold\898_884_22_gold.tiff,-1,-1,-1,0.75,-1.0,-1.0,-1,0.0,0.4721871049304678,-1,-1.0,0.0,-1.0,-1.0,0.3575250058153059
4532,E:\result\140921c12.tif.v3dpbd\gold\898_947_22_gold.tiff,-1,-1,-1,0.20652173913043478,-1.0,-1.0,-1,0.0,0.5,-1,-1.0,0.0,-1.0,-1.0,0.38638045891931905
4533,E:\result\140921c12.tif.v3dpbd\gold\899_545_22_gold.tiff,-1,-1,-1,0.14285714285714285,-1.0,-1.0,-1,0.0,0.48872180451127817,-1,-1.0,0.0,-1.0,-1.0,0.5653002859866539
4534,E:\result\140921c12.tif.v3dpbd\gold\900_744_22_gold.tiff,-1,-1,-1,0.784037558685446,-1.0,-1.0,-1,0.0,0.2636675408513214,-1,-1.0,0.0,-1.0,-1.0,0.23083593479014916
4535,E:\result\140921c12.tif.v3dpbd\gold\903_510_22_gold.tiff,-1,-1,-1,0.14285714285714285,-1.0,-1.0,-1,0.0,0.5229166666666667,-1,-1.0,0.0,-1.0,-1.0,0.5210653753026634
4536,E:\result\140921c12.tif.v3dpbd\gold\904_545_22_gold.tiff,-1,-1,-1,0.14285714285714285,-1.0,-1.0,-1,0.0,0.46814404432132967,-1,-1.0,0.0,-1.0,-1.0,0.5568797399783315
4537,E:\result\140921c12.tif.v3dpbd\gold\909_983_22_gold.tiff,-1,-1,-1,0.20652173913043478,-1.0,-1.0,-1,0.0,0.45728368017524645,-1,-1.0,0.0,-1.0,-1.0,0.3428676200953429
4538,E:\result\140921c12.tif.v3dpbd\gold\914_189_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.01652892561983471,-1,-1.0,0.42028985507246375,-1.0,-1.0,0.13774104683195593
4539,E:\result\140921c12.tif.v3dpbd\gold\927_772_22_gold.tiff,-1,-1,-1,0.8181818181818182,-1.0,-1.0,-1,0.0,0.21916195856873824,-1,-1.0,0.0,-1.0,-1.0,0.18694918432402025
4540,E:\result\140921c12.tif.v3dpbd\gold\976_967_22_gold.tiff,-1,-1,-1,0.7857142857142857,-1.0,-1.0,-1,0.0,0.5385751199704688,-1,-1.0,0.0,-1.0,-1.0,0.3927157561361837
4541,E:\result\140921c12.tif.v3dpbd\gold\984_1139_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.621897810218978,-1,-1.0,0.0,-1.0,-1.0,0.5404101326899879
4542,E:\result\140921c12.tif.v3dpbd\gold\990_284_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.33969465648854963,-1,-1.0,0.0,-1.0,-1.0,0.2
4543,E:\result\140921c12.tif.v3dpbd\gold\998_412_22_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0.45166959578207383,-1,-1.0,0.0,-1.0,-1.0,0.4182528062469497
4544,E:\result\140921c14.tif.v3dpbd\gold\156_131_16_gold.tiff,-1,-1,-1,1.0,-1.0,-1.0,-1,-1.0,0.0,-1,-1.0,0.0,0.10559006211180125,0.0,0.13636363636363635
4545,E:\result\140921c14.tif.v3dpbd\gold\172_562_16_gold.tiff,-1,-1,-1,0.4915254237288136,-1.0,-1.0,-1,-1.0,0.4202412868632708,-1,-1.0,0.0,0.34209552017771194,0.0,0.21362886111766094
4546,E:\result\140921c14.tif.v3dpbd\gold\173_335_16_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.5726280436607892,-1,-1.0,0.0,0.6341313689379988,0.5964601769911504,0.3643377625375054
4547,E:\result\140921c14.tif.v3dpbd\gold\173_357_16_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.5583717357910907,-1,-1.0,0.0,0.6056633455689565,0.5964601769911504,0.3562737642585551
4548,E:\result\140921c14.tif.v3dpbd\gold\175_562_16_gold.tiff,-1,-1,-1,0.4915254237288136,-1.0,-1.0,-1,-1.0,0.434010152284264,-1,-1.0,0.0,0.3522238163558106,0.0,0.21847974510696405
4549,E:\result\140921c14.tif.v3dpbd\gold\179_150_16_gold.tiff,-1,-1,-1,0.8378378378378378,-1.0,-1.0,-1,-1.0,0.7228915662650602,-1,-1.0,0.0,0.43162393162393164,0.0,0.3166421207658321
4550,E:\result\140921c14.tif.v3dpbd\gold\181_291_16_gold.tiff,-1,-1,-1,0.8181818181818182,-1.0,-1.0,-1,-1.0,0.5560398505603985,-1,-1.0,0.0,0.6106424399740429,0.5557986870897156,0.3500945179584121
4551,E:\result\140921c14.tif.v3dpbd\gold\191_357_16_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.5314447592067989,-1,-1.0,0.0,0.6150556030795552,0.5549389567147613,0.3591463414634146
4552,E:\result\140921c14.tif.v3dpbd\gold\197_485_16_gold.tiff,-1,-1,-1,0.8333333333333334,-1.0,-1.0,-1,-1.0,0.3993089832181639,-1,-1.0,0.0,0.489760348583878,0.0,0.274825550187869
4553,E:\result\140921c14.tif.v3dpbd\gold\203_278_16_gold.tiff,-1,-1,-1,0.6527777777777778,-1.0,-1.0,-1,-1.0,0.4910528506034124,-1,-1.0,0.0,0.5242329924410849,0.45111896348645464,0.3626698168930892
4554,E:\result\140921c14.tif.v3dpbd\gold\228_613_16_gold.tiff,-1,-1,-1,0.5607476635514018,-1.0,-1.0,-1,-1.0,0.4388544891640867,-1,-1.0,0.0,0.5255434782608696,0.0,0.24897959183673468
4555,E:\result\140921c14.tif.v3dpbd\gold\256_411_16_gold.tiff,-1,-1,-1,0.5925925925925926,-1.0,-1.0,-1,-1.0,0.4592426187419769,-1,-1.0,0.0,0.6330362826225334,0.5302619692863595,0.31033871253768397
4556,E:\result\140921c14.tif.v3dpbd\gold\284_165_16_gold.tiff,-1,-1,-1,0.8153846153846154,-1.0,-1.0,-1,-1.0,0.398989898989899,-1,-1.0,0.0,0.7392739273927392,0.6477732793522267,0.4365079365079365
4557,E:\result\140921c14.tif.v3dpbd\gold\293_677_16_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.3237885462555066,-1,-1.0,0.0,0.6208651399491094,0.0,0.3031400966183575
4558,E:\result\140921c14.tif.v3dpbd\gold\296_155_16_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.43169398907103823,-1,-1.0,0.0,0.7201591511936339,0.625,0.5096262740656852
4559,E:\result\140921c14.tif.v3dpbd\gold\298_421_16_gold.tiff,-1,-1,-1,0.5891472868217055,-1.0,-1.0,-1,-1.0,0.4241964059731714,-1,-1.0,0.0,0.5618586088939567,0.39570552147239263,0.2508382770183131
4560,E:\result\140921c14.tif.v3dpbd\gold\300_560_16_gold.tiff,-1,-1,-1,0.6619047619047619,-1.0,-1.0,-1,-1.0,0.4802460373787556,-1,-1.0,0.0,0.553208344335886,0.4222873900293255,0.31523890302516255
4561,E:\result\140921c14.tif.v3dpbd\gold\301_345_16_gold.tiff,-1,-1,-1,0.6314996232102487,-1.0,-1.0,-1,-1.0,0.44614350529322805,-1,-1.0,0.0,0.5980008691873099,0.43819364714887105,0.3279158699808795
4562,E:\result\140921c14.tif.v3dpbd\gold\301_421_16_gold.tiff,-1,-1,-1,0.593521421107628,-1.0,-1.0,-1,-1.0,0.4254278728606357,-1,-1.0,0.0,0.5642897248736665,0.376984126984127,0.25065698911275186
4563,E:\result\140921c14.tif.v3dpbd\gold\303_549_16_gold.tiff,-1,-1,-1,0.6380368098159509,-1.0,-1.0,-1,-1.0,0.5049250535331906,-1,-1.0,0.0,0.5578720345075485,0.45803108808290155,0.3052388881772768
4564,E:\result\140921c14.tif.v3dpbd\gold\309_283_16_gold.tiff,-1,-1,-1,0.6254545454545455,-1.0,-1.0,-1,-1.0,0.4798631628051625,-1,-1.0,0.0,0.6059926620464737,0.5141945773524721,0.3262167358089649
4565,E:\result\140921c14.tif.v3dpbd\gold\310_688_16_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.2403846153846154,-1,-1.0,0.0,0.6183574879227053,0.0,0.28116710875331563
4566,E:\result\140921c14.tif.v3dpbd\gold\314_202_16_gold.tiff,-1,-1,-1,0.5297619047619048,-1.0,-1.0,-1,-1.0,0.481999152901313,-1,-1.0,0.0,0.560017459624618,0.5255570117955439,0.34377599112836155
4567,E:\result\140921c14.tif.v3dpbd\gold\329_421_16_gold.tiff,-1,-1,-1,0.5842245989304813,-1.0,-1.0,-1,-1.0,0.3513037913933771,-1,-1.0,0.0,0.542043085476025,0.28827412763281984,0.19597946963216425
4568,E:\result\140921c14.tif.v3dpbd\gold\331_293_16_gold.tiff,-1,-1,-1,0.6163069544364509,-1.0,-1.0,-1,-1.0,0.46373400029424744,-1,-1.0,0.0,0.5585106382978723,0.4327469553450609,0.30275229357798167
4569,E:\result\140921c14.tif.v3dpbd\gold\403_547_16_gold.tiff,-1,-1,-1,0.4875478927203065,-1.0,-1.0,-1,-1.0,0.4253401986024274,-1,-1.0,0.0,0.5129445923058311,0.35878787878787877,0.2219178082191781
4570,E:\result\140921c14.tif.v3dpbd\gold\409_419_16_gold.tiff,-1,-1,-1,0.36477007014809043,-1.0,-1.0,-1,-1.0,0.16191677175283734,-1,-1.0,0.0,0.3325774754346183,0.1350606394707828,0.10019123638480086
4571,E:\result\140921c14.tif.v3dpbd\gold\415_675_16_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.4931714719271624,-1,-1.0,0.0,0.4440589765828274,0.0,0.4470426409903714
4572,E:\result\140921c14.tif.v3dpbd\gold\428_547_16_gold.tiff,-1,-1,-1,0.5014925373134328,-1.0,-1.0,-1,-1.0,0.39644970414201186,-1,-1.0,0.0,0.49295774647887325,0.3276688453159041,0.20579837469800133
