,ImageName,app1,app2,Advantra,MOST,EnsembleNeuronTracerBasic,meanshift,TreMap,MST_Tracing,EnsembleNeuronTracerV2n,spanningtree,axis_analyzer,Rayshooting,smartTracing,simple,EnsembleNeuronTracerV2s
1342,E:\result\091204c2.tif.v3dpbd\gold\1106_1130_94_gold.tiff,-1,-1,-1,0.06221889055472264,-1.0,-1.0,-1,-1.0,0.002657416990685054,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1343,E:\result\091204c2.tif.v3dpbd\gold\1109_1438_49_gold.tiff,-1,-1,-1,0.3202576112412178,-1.0,-1.0,-1,-1.0,0.16780085959885388,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1344,E:\result\091204c2.tif.v3dpbd\gold\1118_1201_54_gold.tiff,-1,-1,-1,0.3157696650357546,-1.0,-1.0,-1,-1.0,0.0474312198008086,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1345,E:\result\091204c2.tif.v3dpbd\gold\1118_1664_54_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.1547406082289803,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1346,E:\result\091204c2.tif.v3dpbd\gold\1121_1317_50_gold.tiff,-1,-1,-1,0.3948069241011984,-1.0,-1.0,-1,-1.0,0.11415127222028582,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1347,E:\result\091204c2.tif.v3dpbd\gold\1123_874_52_gold.tiff,-1,-1,-1,0.13184806428049672,-1.0,-1.0,-1,-1.0,0.1835211696618946,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1348,E:\result\091204c2.tif.v3dpbd\gold\1127_719_70_gold.tiff,-1,-1,-1,0.263901147396293,-1.0,-1.0,-1,-1.0,0.1940760389036251,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1349,E:\result\091204c2.tif.v3dpbd\gold\1127_746_51_gold.tiff,-1,-1,-1,0.3267186392629341,-1.0,-1.0,-1,-1.0,0.1876801152737752,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1350,E:\result\091204c2.tif.v3dpbd\gold\1177_1317_46_gold.tiff,-1,-1,-1,0.44506024096385544,-1.0,-1.0,-1,-1.0,0.14537235308113253,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1351,E:\result\091204c2.tif.v3dpbd\gold\1178_1445_46_gold.tiff,-1,-1,-1,0.33384262796027503,-1.0,-1.0,-1,-1.0,0.19447430660073103,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1352,E:\result\091204c2.tif.v3dpbd\gold\1189_1666_51_gold.tiff,-1,-1,-1,0.1502433090024331,-1.0,-1.0,-1,-1.0,0.14855535668626949,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1353,E:\result\091204c2.tif.v3dpbd\gold\1196_1453_56_gold.tiff,-1,-1,-1,0.3245570866141732,-1.0,-1.0,-1,-1.0,0.17842199641362821,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1354,E:\result\091204c2.tif.v3dpbd\gold\1196_1581_55_gold.tiff,-1,-1,-1,0.2621412803532009,-1.0,-1.0,-1,-1.0,0.15731751168644373,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1355,E:\result\091204c2.tif.v3dpbd\gold\1215_1069_52_gold.tiff,-1,-1,-1,0.3523868376332458,-1.0,-1.0,-1,-1.0,0.08498915863932037,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1356,E:\result\091204c2.tif.v3dpbd\gold\1217_941_52_gold.tiff,-1,-1,-1,0.2768072289156627,-1.0,-1.0,-1,-1.0,0.14437857932281725,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1357,E:\result\091204c2.tif.v3dpbd\gold\1229_1538_46_gold.tiff,-1,-1,-1,0.291005291005291,-1.0,-1.0,-1,-1.0,0.15164811643835616,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1358,E:\result\091204c2.tif.v3dpbd\gold\1232_1069_50_gold.tiff,-1,-1,-1,0.3677059745688904,-1.0,-1.0,-1,-1.0,0.10317071177576204,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1359,E:\result\091204c2.tif.v3dpbd\gold\1232_1197_49_gold.tiff,-1,-1,-1,0.2838865836791148,-1.0,-1.0,-1,-1.0,0.10970939400765939,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1360,E:\result\091204c2.tif.v3dpbd\gold\1232_1271_54_gold.tiff,-1,-1,-1,0.34458367016976554,-1.0,-1.0,-1,-1.0,0.15962173140390962,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1361,E:\result\091204c2.tif.v3dpbd\gold\1232_1272_48_gold.tiff,-1,-1,-1,0.34604632587859424,-1.0,-1.0,-1,-1.0,0.16490527129784766,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1362,E:\result\091204c2.tif.v3dpbd\gold\1232_963_48_gold.tiff,-1,-1,-1,0.2661116250385446,-1.0,-1.0,-1,-1.0,0.1409145739664437,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1363,E:\result\091204c2.tif.v3dpbd\gold\1234_1069_61_gold.tiff,-1,-1,-1,0.3663279607568325,-1.0,-1.0,-1,-1.0,0.10057120346661415,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1364,E:\result\091204c2.tif.v3dpbd\gold\1234_1104_54_gold.tiff,-1,-1,-1,0.37855383926572644,-1.0,-1.0,-1,-1.0,0.07898766482347937,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1365,E:\result\091204c2.tif.v3dpbd\gold\1236_1325_51_gold.tiff,-1,-1,-1,0.39454911285897204,-1.0,-1.0,-1,-1.0,0.15778542221068345,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1366,E:\result\091204c2.tif.v3dpbd\gold\1237_1453_51_gold.tiff,-1,-1,-1,0.28129566488066243,-1.0,-1.0,-1,-1.0,0.15703428773418168,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1367,E:\result\091204c2.tif.v3dpbd\gold\1239_813_50_gold.tiff,-1,-1,-1,0.0888030888030888,-1.0,-1.0,-1,-1.0,0.19819176778491554,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1368,E:\result\091204c2.tif.v3dpbd\gold\1241_1197_47_gold.tiff,-1,-1,-1,0.2751223184042153,-1.0,-1.0,-1,-1.0,0.1198057634134692,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1369,E:\result\091204c2.tif.v3dpbd\gold\1245_941_49_gold.tiff,-1,-1,-1,0.27601060304837643,-1.0,-1.0,-1,-1.0,0.15719222976999167,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1370,E:\result\091204c2.tif.v3dpbd\gold\1246_1709_48_gold.tiff,-1,-1,-1,0.10252742012398665,-1.0,-1.0,-1,-1.0,0.1381236755923714,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1371,E:\result\091204c2.tif.v3dpbd\gold\1249_1325_47_gold.tiff,-1,-1,-1,0.3876372039283651,-1.0,-1.0,-1,-1.0,0.1797304419847903,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1372,E:\result\091204c2.tif.v3dpbd\gold\1249_1357_46_gold.tiff,-1,-1,-1,0.36472019464720196,-1.0,-1.0,-1,-1.0,0.17958087049973132,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1373,E:\result\091204c2.tif.v3dpbd\gold\1249_1381_51_gold.tiff,-1,-1,-1,0.4008075370121131,-1.0,-1.0,-1,-1.0,0.18520215324705075,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1374,E:\result\091204c2.tif.v3dpbd\gold\1250_1394_51_gold.tiff,-1,-1,-1,0.35643828312450015,-1.0,-1.0,-1,-1.0,0.1807798800184587,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1375,E:\result\091204c2.tif.v3dpbd\gold\1250_1581_48_gold.tiff,-1,-1,-1,0.2578916021441334,-1.0,-1.0,-1,-1.0,0.15622261174408414,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1376,E:\result\091204c2.tif.v3dpbd\gold\1293_1753_48_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.20729166666666668,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1377,E:\result\091204c2.tif.v3dpbd\gold\1303_1540_58_gold.tiff,-1,-1,-1,0.2683578104138852,-1.0,-1.0,-1,-1.0,0.11900167245593722,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1378,E:\result\091204c2.tif.v3dpbd\gold\1309_703_57_gold.tiff,-1,-1,-1,0.04,-1.0,-1.0,-1,-1.0,0.012195121951219513,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1379,E:\result\091204c2.tif.v3dpbd\gold\1317_1625_51_gold.tiff,-1,-1,-1,0.11453561016243231,-1.0,-1.0,-1,-1.0,0.16868112335584784,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1380,E:\result\091204c2.tif.v3dpbd\gold\1325_1668_50_gold.tiff,-1,-1,-1,0.13774271844660194,-1.0,-1.0,-1,-1.0,0.16376217324449,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1381,E:\result\091204c2.tif.v3dpbd\gold\1345_892_51_gold.tiff,-1,-1,-1,0.191725841309046,-1.0,-1.0,-1,-1.0,0.2235638027452974,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1382,E:\result\091204c2.tif.v3dpbd\gold\1345_959_44_gold.tiff,-1,-1,-1,0.317578125,-1.0,-1.0,-1,-1.0,0.2626720901126408,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1383,E:\result\091204c2.tif.v3dpbd\gold\1349_1028_49_gold.tiff,-1,-1,-1,0.2587535785069368,-1.0,-1.0,-1,-1.0,0.12098082817477011,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1384,E:\result\091204c2.tif.v3dpbd\gold\1351_1156_44_gold.tiff,-1,-1,-1,0.3350608382154123,-1.0,-1.0,-1,-1.0,0.20899761773868425,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1385,E:\result\091204c2.tif.v3dpbd\gold\1352_1412_58_gold.tiff,-1,-1,-1,0.022093444404201378,-1.0,-1.0,-1,-1.0,0.31534594914251923,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1386,E:\result\091204c2.tif.v3dpbd\gold\1357_1497_57_gold.tiff,-1,-1,-1,0.29794762915782025,-1.0,-1.0,-1,-1.0,0.07485604606525911,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1387,E:\result\091204c2.tif.v3dpbd\gold\1357_831_52_gold.tiff,-1,-1,-1,0.22141732283464566,-1.0,-1.0,-1,-1.0,0.19678886047172492,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1388,E:\result\091204c2.tif.v3dpbd\gold\1360_1241_52_gold.tiff,-1,-1,-1,0.4092270820850809,-1.0,-1.0,-1,-1.0,0.20807504078303427,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1389,E:\result\091204c2.tif.v3dpbd\gold\1360_958_43_gold.tiff,-1,-1,-1,0.3348938826466916,-1.0,-1.0,-1,-1.0,0.27687679832592205,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1390,E:\result\091204c2.tif.v3dpbd\gold\1362_1016_47_gold.tiff,-1,-1,-1,0.19403846153846155,-1.0,-1.0,-1,-1.0,0.1508964143426295,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1391,E:\result\091204c2.tif.v3dpbd\gold\1362_1028_55_gold.tiff,-1,-1,-1,0.208616298811545,-1.0,-1.0,-1,-1.0,0.12442572741194487,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1392,E:\result\091204c2.tif.v3dpbd\gold\1362_1141_45_gold.tiff,-1,-1,-1,0.29026428732776144,-1.0,-1.0,-1,-1.0,0.21535661669122108,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1393,E:\result\091204c2.tif.v3dpbd\gold\1365_1475_52_gold.tiff,-1,-1,-1,0.1892764857881137,-1.0,-1.0,-1,-1.0,0.14457202505219208,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1394,E:\result\091204c2.tif.v3dpbd\gold\1367_782_58_gold.tiff,-1,-1,-1,0.10628930817610063,-1.0,-1.0,-1,-1.0,0.16211245401996846,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1395,E:\result\091204c2.tif.v3dpbd\gold\1374_1712_47_gold.tiff,-1,-1,-1,0.08712121212121213,-1.0,-1.0,-1,-1.0,0.022113022113022112,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1396,E:\result\091204c2.tif.v3dpbd\gold\1377_1369_46_gold.tiff,-1,-1,-1,0.04426299957026214,-1.0,-1.0,-1,-1.0,0.26643174505898576,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1397,E:\result\091204c2.tif.v3dpbd\gold\1378_1369_57_gold.tiff,-1,-1,-1,0.044782608695652176,-1.0,-1.0,-1,-1.0,0.258252427184466,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1398,E:\result\091204c2.tif.v3dpbd\gold\1389_959_51_gold.tiff,-1,-1,-1,0.3305925030229746,-1.0,-1.0,-1,-1.0,0.23831567702305706,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1399,E:\result\091204c2.tif.v3dpbd\gold\1391_1284_55_gold.tiff,-1,-1,-1,0.36846786746720034,-1.0,-1.0,-1,-1.0,0.18676943926816872,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1400,E:\result\091204c2.tif.v3dpbd\gold\1391_1360_54_gold.tiff,-1,-1,-1,0.149636803874092,-1.0,-1.0,-1,-1.0,0.20490454246214615,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1401,E:\result\091204c2.tif.v3dpbd\gold\1391_830_51_gold.tiff,-1,-1,-1,0.18218954248366012,-1.0,-1.0,-1,-1.0,0.2015269185204686,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1402,E:\result\091204c2.tif.v3dpbd\gold\1431_1577_53_gold.tiff,-1,-1,-1,0.0896551724137931,-1.0,-1.0,-1,-1.0,0.01710120549481357,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1403,E:\result\091204c2.tif.v3dpbd\gold\1442_1147_55_gold.tiff,-1,-1,-1,0.28019201616978273,-1.0,-1.0,-1,-1.0,0.2500673914996855,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1404,E:\result\091204c2.tif.v3dpbd\gold\1443_1275_47_gold.tiff,-1,-1,-1,0.3381548774034221,-1.0,-1.0,-1,-1.0,0.17902412430148562,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1405,E:\result\091204c2.tif.v3dpbd\gold\1445_1578_52_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1406,E:\result\091204c2.tif.v3dpbd\gold\1452_810_52_gold.tiff,-1,-1,-1,0.14047388781431336,-1.0,-1.0,-1,-1.0,0.22218746741737044,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1407,E:\result\091204c2.tif.v3dpbd\gold\1456_1403_53_gold.tiff,-1,-1,-1,0.128135593220339,-1.0,-1.0,-1,-1.0,0.10494630654083957,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1408,E:\result\091204c2.tif.v3dpbd\gold\1463_1019_55_gold.tiff,-1,-1,-1,0.21008593396653097,-1.0,-1.0,-1,-1.0,0.23479636219849742,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1409,E:\result\091204c2.tif.v3dpbd\gold\1463_1484_53_gold.tiff,-1,-1,-1,0.22893617021276597,-1.0,-1.0,-1,-1.0,0.09167258102673291,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1410,E:\result\091204c2.tif.v3dpbd\gold\1465_1294_51_gold.tiff,-1,-1,-1,0.32945979899497485,-1.0,-1.0,-1,-1.0,0.16225619399051133,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1411,E:\result\091204c2.tif.v3dpbd\gold\1473_936_41_gold.tiff,-1,-1,-1,0.26167971914663785,-1.0,-1.0,-1,-1.0,0.33575090658997125,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1412,E:\result\091204c2.tif.v3dpbd\gold\1479_1166_44_gold.tiff,-1,-1,-1,0.18730276591795061,-1.0,-1.0,-1,-1.0,0.22843745872407872,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1413,E:\result\091204c2.tif.v3dpbd\gold\1480_784_49_gold.tiff,-1,-1,-1,0.08336057535142204,-1.0,-1.0,-1,-1.0,0.2139469298807845,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1414,E:\result\091204c2.tif.v3dpbd\gold\1481_808_46_gold.tiff,-1,-1,-1,0.0713565305093293,-1.0,-1.0,-1,-1.0,0.24122585212905837,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1415,E:\result\091204c2.tif.v3dpbd\gold\1484_1356_47_gold.tiff,-1,-1,-1,0.22921478060046188,-1.0,-1.0,-1,-1.0,0.0935500605222203,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1416,E:\result\091204c2.tif.v3dpbd\gold\1485_836_45_gold.tiff,-1,-1,-1,0.08149438637243515,-1.0,-1.0,-1,-1.0,0.28752660009821573,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1417,E:\result\091204c2.tif.v3dpbd\gold\1487_1109_55_gold.tiff,-1,-1,-1,0.21379759192971037,-1.0,-1.0,-1,-1.0,0.21250475827940615,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1418,E:\result\091204c2.tif.v3dpbd\gold\1487_1422_51_gold.tiff,-1,-1,-1,0.19228450874020495,-1.0,-1.0,-1,-1.0,0.09703409621672116,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1419,E:\result\091204c2.tif.v3dpbd\gold\1488_1228_49_gold.tiff,-1,-1,-1,0.26472914195334124,-1.0,-1.0,-1,-1.0,0.19601867462067177,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1420,E:\result\091204c2.tif.v3dpbd\gold\1488_912_47_gold.tiff,-1,-1,-1,0.18561414202986895,-1.0,-1.0,-1,-1.0,0.3613053613053613,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1421,E:\result\091204c2.tif.v3dpbd\gold\1489_1531_51_gold.tiff,-1,-1,-1,0.2904977375565611,-1.0,-1.0,-1,-1.0,0.0762130472745416,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1422,E:\result\091204c2.tif.v3dpbd\gold\1489_1621_45_gold.tiff,-1,-1,-1,0.3063583815028902,-1.0,-1.0,-1,-1.0,0.012680367293397464,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1423,E:\result\091204c2.tif.v3dpbd\gold\1490_1019_47_gold.tiff,-1,-1,-1,0.2588894301022893,-1.0,-1.0,-1,-1.0,0.2599889012208657,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1424,E:\result\091204c2.tif.v3dpbd\gold\1490_1119_41_gold.tiff,-1,-1,-1,0.21024,-1.0,-1.0,-1,-1.0,0.24057507987220447,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1425,E:\result\091204c2.tif.v3dpbd\gold\1490_997_45_gold.tiff,-1,-1,-1,0.2622255489021956,-1.0,-1.0,-1,-1.0,0.2911697122223438,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1426,E:\result\091204c2.tif.v3dpbd\gold\1495_825_45_gold.tiff,-1,-1,-1,0.13039253789350952,-1.0,-1.0,-1,-1.0,0.27970600244997956,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1427,E:\result\091204c2.tif.v3dpbd\gold\1508_1038_56_gold.tiff,-1,-1,-1,0.26332997987927564,-1.0,-1.0,-1,-1.0,0.24275019361500733,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1428,E:\result\091204c2.tif.v3dpbd\gold\1509_1550_51_gold.tiff,-1,-1,-1,0.22111913357400723,-1.0,-1.0,-1,-1.0,0.05836683765423541,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1429,E:\result\091204c2.tif.v3dpbd\gold\1514_1553_51_gold.tiff,-1,-1,-1,0.22477064220183487,-1.0,-1.0,-1,-1.0,0.060864536648836204,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1430,E:\result\091204c2.tif.v3dpbd\gold\1519_1297_49_gold.tiff,-1,-1,-1,0.15851905104241554,-1.0,-1.0,-1,-1.0,0.15461465271170313,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1431,E:\result\091204c2.tif.v3dpbd\gold\1519_803_51_gold.tiff,-1,-1,-1,0.11963470319634703,-1.0,-1.0,-1,-1.0,0.26699361313868614,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1432,E:\result\091204c2.tif.v3dpbd\gold\1520_1425_50_gold.tiff,-1,-1,-1,0.17613956105796286,-1.0,-1.0,-1,-1.0,0.10409461117929265,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1433,E:\result\091204c2.tif.v3dpbd\gold\1546_742_46_gold.tiff,-1,-1,-1,0.18390129259694477,-1.0,-1.0,-1,-1.0,0.2255586592178771,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1434,E:\result\091204c2.tif.v3dpbd\gold\1550_614_46_gold.tiff,-1,-1,-1,0.05426356589147287,-1.0,-1.0,-1,-1.0,0.3161290322580645,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1435,E:\result\091204c2.tif.v3dpbd\gold\1552_1678_46_gold.tiff,-1,-1,-1,0.17298578199052134,-1.0,-1.0,-1,-1.0,0.11410018552875696,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1436,E:\result\091204c2.tif.v3dpbd\gold\1552_1681_46_gold.tiff,-1,-1,-1,0.17936117936117937,-1.0,-1.0,-1,-1.0,0.10714285714285714,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1437,E:\result\091204c2.tif.v3dpbd\gold\1570_1126_53_gold.tiff,-1,-1,-1,0.11083213773314203,-1.0,-1.0,-1,-1.0,0.1765143464399575,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1438,E:\result\091204c2.tif.v3dpbd\gold\1571_1332_48_gold.tiff,-1,-1,-1,0.1961112973516594,-1.0,-1.0,-1,-1.0,0.1095077038707253,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1439,E:\result\091204c2.tif.v3dpbd\gold\1580_870_54_gold.tiff,-1,-1,-1,0.08343908629441624,-1.0,-1.0,-1,-1.0,0.24500757471422668,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1440,E:\result\091204c2.tif.v3dpbd\gold\1583_998_54_gold.tiff,-1,-1,-1,0.2341994382022472,-1.0,-1.0,-1,-1.0,0.195663726219577,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1441,E:\result\091204c2.tif.v3dpbd\gold\1591_1505_51_gold.tiff,-1,-1,-1,0.2317262830482115,-1.0,-1.0,-1,-1.0,0.03848590433956288,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1442,E:\result\091204c2.tif.v3dpbd\gold\1605_742_42_gold.tiff,-1,-1,-1,0.2010276172125883,-1.0,-1.0,-1,-1.0,0.22357019064124783,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1443,E:\result\091204c2.tif.v3dpbd\gold\1605_870_42_gold.tiff,-1,-1,-1,0.09803921568627451,-1.0,-1.0,-1,-1.0,0.20621959694232106,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1444,E:\result\091204c2.tif.v3dpbd\gold\1607_1157_53_gold.tiff,-1,-1,-1,0.32950091455448133,-1.0,-1.0,-1,-1.0,0.2270870927913382,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1445,E:\result\091204c2.tif.v3dpbd\gold\1609_802_47_gold.tiff,-1,-1,-1,0.1603354711396152,-1.0,-1.0,-1,-1.0,0.22815142972211036,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1446,E:\result\091204c2.tif.v3dpbd\gold\1609_998_48_gold.tiff,-1,-1,-1,0.20749395648670427,-1.0,-1.0,-1,-1.0,0.1758804928579217,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1447,E:\result\091204c2.tif.v3dpbd\gold\1612_1365_51_gold.tiff,-1,-1,-1,0.23155893536121672,-1.0,-1.0,-1,-1.0,0.1110873287671233,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1448,E:\result\091204c2.tif.v3dpbd\gold\1615_1126_48_gold.tiff,-1,-1,-1,0.1179890560875513,-1.0,-1.0,-1,-1.0,0.18190118697372426,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1449,E:\result\091204c2.tif.v3dpbd\gold\1615_1131_50_gold.tiff,-1,-1,-1,0.11682743837084673,-1.0,-1.0,-1,-1.0,0.17092731829573934,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1450,E:\result\091204c2.tif.v3dpbd\gold\1616_1243_47_gold.tiff,-1,-1,-1,0.3624360010778766,-1.0,-1.0,-1,-1.0,0.15466342254663423,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1451,E:\result\091204c2.tif.v3dpbd\gold\1616_882_49_gold.tiff,-1,-1,-1,0.05188470066518847,-1.0,-1.0,-1,-1.0,0.16390423572744015,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1452,E:\result\091204c2.tif.v3dpbd\gold\1617_1565_49_gold.tiff,-1,-1,-1,0.16526610644257703,-1.0,-1.0,-1,-1.0,0.022548120989917507,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1453,E:\result\091204c2.tif.v3dpbd\gold\1618_1039_53_gold.tiff,-1,-1,-1,0.2226950354609929,-1.0,-1.0,-1,-1.0,0.16002598527501083,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1454,E:\result\091204c2.tif.v3dpbd\gold\1618_1111_55_gold.tiff,-1,-1,-1,0.10566615620214395,-1.0,-1.0,-1,-1.0,0.18086816720257234,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1455,E:\result\091204c2.tif.v3dpbd\gold\1618_998_45_gold.tiff,-1,-1,-1,0.2213455149501661,-1.0,-1.0,-1,-1.0,0.18473939929328623,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1456,E:\result\091204c2.tif.v3dpbd\gold\1623_802_47_gold.tiff,-1,-1,-1,0.12144549763033176,-1.0,-1.0,-1,-1.0,0.23427172582619338,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1457,E:\result\091204c2.tif.v3dpbd\gold\1647_1353_46_gold.tiff,-1,-1,-1,0.2777173913043478,-1.0,-1.0,-1,-1.0,0.08745548080728135,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1458,E:\result\091204c2.tif.v3dpbd\gold\1647_797_48_gold.tiff,-1,-1,-1,0.08157389635316699,-1.0,-1.0,-1,-1.0,0.16967764789231315,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1459,E:\result\091204c2.tif.v3dpbd\gold\1699_1364_45_gold.tiff,-1,-1,-1,0.1896551724137931,-1.0,-1.0,-1,-1.0,0.04155634856682399,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1460,E:\result\091204c2.tif.v3dpbd\gold\1708_898_52_gold.tiff,-1,-1,-1,0.12442396313364056,-1.0,-1.0,-1,-1.0,0.04063097514340344,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1461,E:\result\091204c2.tif.v3dpbd\gold\1735_1218_50_gold.tiff,-1,-1,-1,0.41905168731311404,-1.0,-1.0,-1,-1.0,0.11545943471793112,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1462,E:\result\091204c2.tif.v3dpbd\gold\1737_1346_45_gold.tiff,-1,-1,-1,0.0,-1.0,-1.0,-1,-1.0,0.0047272727272727275,-1,-1.0,-1.0,-1.0,-1.0,-1.0
1463,E:\result\091204c2.tif.v3dpbd\gold\1743_1130_50_gold.tiff,-1,-1,-1,0.06010303377218088,-1.0,-1.0,-1,-1.0,0.11303517862012544,-1,-1.0,-1.0,-1.0,-1.0,-1.0
