,ImageName,app1,app2,snake,Advantra,MOST,EnsembleNeuronTracerBasic,Rollerball,meanshift,TreMap,MST_Tracing,EnsembleNeuronTracerV2n,LCMboost,nctuTW_GD,NeuroStalker,spanningtree,Cwlab_ver1,neutu_autotrace,axis_analyzer,nctuTW,Rayshooting,smartTracing,simple,EnsembleNeuronTracerV2s,NeuronChaser,neutube
1072,E:\result\091202c2.tif.v3dpbd\gold\1897_1657_49_gold.tiff,-1,-1,-1.0,-1,0.13588634959851761,-1.0,-1.0,-1.0,-1,-1.0,0.38295243977764054,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31562693020382954,-1.0,-1.0
1073,E:\result\091202c2.tif.v3dpbd\gold\1898_548_43_gold.tiff,-1,-1,-1.0,-1,0.004675628287551139,-1.0,-1.0,-1.0,-1,-1.0,0.3635300993571011,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36002337814143776,-1.0,-1.0
1074,E:\result\091202c2.tif.v3dpbd\gold\1898_676_44_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.5303703703703704,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4666666666666667,-1.0,-1.0
1075,E:\result\091202c2.tif.v3dpbd\gold\1899_573_46_gold.tiff,-1,-1,-1.0,-1,0.004509582863585118,-1.0,-1.0,-1.0,-1,-1.0,0.3692220969560316,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3714768883878241,-1.0,-1.0
1076,E:\result\091202c2.tif.v3dpbd\gold\1902_536_44_gold.tiff,-1,-1,-1.0,-1,0.004517221908526256,-1.0,-1.0,-1.0,-1,-1.0,0.3613777526821005,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3952569169960474,-1.0,-1.0
1077,E:\result\091202c2.tif.v3dpbd\gold\1912_1521_48_gold.tiff,-1,-1,-1.0,-1,0.17148760330578514,-1.0,-1.0,-1.0,-1,-1.0,0.40289256198347106,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4369834710743802,-1.0,-1.0
1078,E:\result\091202c2.tif.v3dpbd\gold\1919_1529_48_gold.tiff,-1,-1,-1.0,-1,0.11188811188811189,-1.0,-1.0,-1.0,-1,-1.0,0.3996003996003996,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5124875124875125,-1.0,-1.0
1079,E:\result\091202c2.tif.v3dpbd\gold\1921_664_44_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.39919354838709675,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49798387096774194,-1.0,-1.0
1080,E:\result\091202c2.tif.v3dpbd\gold\1927_420_46_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.13810316139767054,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43427620632279534,-1.0,-1.0
1081,E:\result\091202c2.tif.v3dpbd\gold\1930_1401_49_gold.tiff,-1,-1,-1.0,-1,0.29473684210526313,-1.0,-1.0,-1.0,-1,-1.0,0.3473684210526316,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3263157894736842,-1.0,-1.0
1082,E:\result\091202c2.tif.v3dpbd\gold\1936_408_47_gold.tiff,-1,-1,-1.0,-1,0.007702182284980745,-1.0,-1.0,-1.0,-1,-1.0,0.1681643132220796,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3196405648267009,-1.0,-1.0
1083,E:\result\091202c2.tif.v3dpbd\gold\1949_823_50_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.29420505200594355,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27191679049034173,-1.0,-1.0
1084,E:\result\091202c2.tif.v3dpbd\gold\1949_849_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.329557157569516,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35942327497425336,-1.0,-1.0
1085,E:\result\091202c2.tif.v3dpbd\gold\1949_951_50_gold.tiff,-1,-1,-1.0,-1,0.0009372071227741331,-1.0,-1.0,-1.0,-1,-1.0,0.44329896907216493,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47141518275538896,-1.0,-1.0
1086,E:\result\091202c2.tif.v3dpbd\gold\1955_1902_57_gold.tiff,-1,-1,-1.0,-1,0.012121212121212121,-1.0,-1.0,-1.0,-1,-1.0,0.30735930735930733,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08051948051948052,-1.0,-1.0
1087,E:\result\091202c2.tif.v3dpbd\gold\1955_1921_52_gold.tiff,-1,-1,-1.0,-1,0.012121212121212121,-1.0,-1.0,-1.0,-1,-1.0,0.30735930735930733,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08051948051948052,-1.0,-1.0
1088,E:\result\091202c2.tif.v3dpbd\gold\195_59_50_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.02564102564102564,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
1089,E:\result\091202c2.tif.v3dpbd\gold\1960_951_49_gold.tiff,-1,-1,-1.0,-1,0.0011507479861910242,-1.0,-1.0,-1.0,-1,-1.0,0.3924050632911392,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4177215189873418,-1.0,-1.0
1090,E:\result\091202c2.tif.v3dpbd\gold\1971_1192_59_gold.tiff,-1,-1,-1.0,-1,0.03473491773308958,-1.0,-1.0,-1.0,-1,-1.0,0.45429616087751373,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3482632541133455,-1.0,-1.0
1091,E:\result\091202c2.tif.v3dpbd\gold\1985_1211_58_gold.tiff,-1,-1,-1.0,-1,0.033628318584070796,-1.0,-1.0,-1.0,-1,-1.0,0.4672566371681416,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3,-1.0,-1.0
1092,E:\result\091202c2.tif.v3dpbd\gold\1986_1620_50_gold.tiff,-1,-1,-1.0,-1,0.03194888178913738,-1.0,-1.0,-1.0,-1,-1.0,0.3635782747603834,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37763578274760384,-1.0,-1.0
1093,E:\result\091202c2.tif.v3dpbd\gold\1992_1320_50_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.75,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22727272727272727,-1.0,-1.0
1094,E:\result\091202c2.tif.v3dpbd\gold\1996_1628_50_gold.tiff,-1,-1,-1.0,-1,0.03365810451727192,-1.0,-1.0,-1.0,-1,-1.0,0.34012400354295835,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38175376439326836,-1.0,-1.0
1095,E:\result\091202c2.tif.v3dpbd\gold\2000_1631_53_gold.tiff,-1,-1,-1.0,-1,0.03721841332027424,-1.0,-1.0,-1.0,-1,-1.0,0.3643486777668952,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42213516160626835,-1.0,-1.0
1096,E:\result\091202c2.tif.v3dpbd\gold\2005_520_48_gold.tiff,-1,-1,-1.0,-1,0.002982107355864811,-1.0,-1.0,-1.0,-1,-1.0,0.33300198807157055,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34493041749502984,-1.0,-1.0
1097,E:\result\091202c2.tif.v3dpbd\gold\2007_517_49_gold.tiff,-1,-1,-1.0,-1,0.0031023784901758012,-1.0,-1.0,-1.0,-1,-1.0,0.3154084798345398,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34126163391933817,-1.0,-1.0
1098,E:\result\091202c2.tif.v3dpbd\gold\2011_1646_46_gold.tiff,-1,-1,-1.0,-1,0.055964653902798235,-1.0,-1.0,-1.0,-1,-1.0,0.4182621502209131,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4536082474226804,-1.0,-1.0
1099,E:\result\091202c2.tif.v3dpbd\gold\2012_1518_47_gold.tiff,-1,-1,-1.0,-1,0.11353711790393013,-1.0,-1.0,-1.0,-1,-1.0,0.37409024745269287,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.39446870451237265,-1.0,-1.0
1100,E:\result\091202c2.tif.v3dpbd\gold\2015_1522_48_gold.tiff,-1,-1,-1.0,-1,0.07085346215780998,-1.0,-1.0,-1.0,-1,-1.0,0.35909822866344604,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.355877616747182,-1.0,-1.0
1101,E:\result\091202c2.tif.v3dpbd\gold\2019_424_50_gold.tiff,-1,-1,-1.0,-1,0.06549707602339182,-1.0,-1.0,-1.0,-1,-1.0,0.21403508771929824,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16374269005847952,-1.0,-1.0
1102,E:\result\091202c2.tif.v3dpbd\gold\201_265_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.3060796645702306,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46331236897274636,-1.0,-1.0
1103,E:\result\091202c2.tif.v3dpbd\gold\2024_411_51_gold.tiff,-1,-1,-1.0,-1,0.09853249475890985,-1.0,-1.0,-1.0,-1,-1.0,0.2348008385744235,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15723270440251572,-1.0,-1.0
1104,E:\result\091202c2.tif.v3dpbd\gold\2030_847_48_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.5314009661835749,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5072463768115942,-1.0,-1.0
1105,E:\result\091202c2.tif.v3dpbd\gold\2033_1921_53_gold.tiff,-1,-1,-1.0,-1,0.02857142857142857,-1.0,-1.0,-1.0,-1,-1.0,0.08571428571428572,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11904761904761904,-1.0,-1.0
1106,E:\result\091202c2.tif.v3dpbd\gold\2041_1249_50_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.08333333333333333,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.041666666666666664,-1.0,-1.0
1107,E:\result\091202c2.tif.v3dpbd\gold\207_269_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.3253493013972056,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5069860279441117,-1.0,-1.0
1108,E:\result\091202c2.tif.v3dpbd\gold\210_668_49_gold.tiff,-1,-1,-1.0,-1,0.013192612137203167,-1.0,-1.0,-1.0,-1,-1.0,0.3641160949868074,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3720316622691293,-1.0,-1.0
1109,E:\result\091202c2.tif.v3dpbd\gold\212_276_48_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.3372093023255814,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5368217054263565,-1.0,-1.0
1110,E:\result\091202c2.tif.v3dpbd\gold\21_1083_50_gold.tiff,-1,-1,-1.0,-1,0.023255813953488372,-1.0,-1.0,-1.0,-1,-1.0,0.24806201550387597,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20671834625322996,-1.0,-1.0
1111,E:\result\091202c2.tif.v3dpbd\gold\225_137_48_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.26824817518248173,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1624087591240876,-1.0,-1.0
1112,E:\result\091202c2.tif.v3dpbd\gold\225_283_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.37666666666666665,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.53,-1.0,-1.0
1113,E:\result\091202c2.tif.v3dpbd\gold\227_141_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.2768166089965398,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1643598615916955,-1.0,-1.0
1114,E:\result\091202c2.tif.v3dpbd\gold\228_148_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.29623567921440264,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16202945990180032,-1.0,-1.0
1115,E:\result\091202c2.tif.v3dpbd\gold\230_155_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.29984544049459044,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17001545595054096,-1.0,-1.0
1116,E:\result\091202c2.tif.v3dpbd\gold\241_924_49_gold.tiff,-1,-1,-1.0,-1,0.052083333333333336,-1.0,-1.0,-1.0,-1,-1.0,0.361328125,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.357421875,-1.0,-1.0
1117,E:\result\091202c2.tif.v3dpbd\gold\241_955_50_gold.tiff,-1,-1,-1.0,-1,0.07720861172976985,-1.0,-1.0,-1.0,-1,-1.0,0.36005939123979214,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31328878990348924,-1.0,-1.0
1118,E:\result\091202c2.tif.v3dpbd\gold\241_991_49_gold.tiff,-1,-1,-1.0,-1,0.08957795004306632,-1.0,-1.0,-1.0,-1,-1.0,0.35572782084409993,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26356589147286824,-1.0,-1.0
1119,E:\result\091202c2.tif.v3dpbd\gold\252_183_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.29265255292652553,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24782067247820672,-1.0,-1.0
1120,E:\result\091202c2.tif.v3dpbd\gold\257_311_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.4484848484848485,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5742424242424242,-1.0,-1.0
1121,E:\result\091202c2.tif.v3dpbd\gold\258_924_49_gold.tiff,-1,-1,-1.0,-1,0.04789644012944984,-1.0,-1.0,-1.0,-1,-1.0,0.37087378640776697,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36828478964401296,-1.0,-1.0
1122,E:\result\091202c2.tif.v3dpbd\gold\265_796_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.2772543741588156,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3405114401076716,-1.0,-1.0
1123,E:\result\091202c2.tif.v3dpbd\gold\271_1220_48_gold.tiff,-1,-1,-1.0,-1,0.03330625507717303,-1.0,-1.0,-1.0,-1,-1.0,0.3602761982128351,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37692932575142163,-1.0,-1.0
1124,E:\result\091202c2.tif.v3dpbd\gold\279_1052_50_gold.tiff,-1,-1,-1.0,-1,0.07446808510638298,-1.0,-1.0,-1.0,-1,-1.0,0.4012158054711246,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22036474164133737,-1.0,-1.0
1125,E:\result\091202c2.tif.v3dpbd\gold\279_1092_48_gold.tiff,-1,-1,-1.0,-1,0.16875,-1.0,-1.0,-1.0,-1,-1.0,0.409375,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46875,-1.0,-1.0
1126,E:\result\091202c2.tif.v3dpbd\gold\279_1099_48_gold.tiff,-1,-1,-1.0,-1,0.14794520547945206,-1.0,-1.0,-1.0,-1,-1.0,0.4575342465753425,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5301369863013699,-1.0,-1.0
1127,E:\result\091202c2.tif.v3dpbd\gold\286_1348_50_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
1128,E:\result\091202c2.tif.v3dpbd\gold\294_550_58_gold.tiff,-1,-1,-1.0,-1,0.08354646206308611,-1.0,-1.0,-1.0,-1,-1.0,0.5686274509803921,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2557544757033248,-1.0,-1.0
1129,E:\result\091202c2.tif.v3dpbd\gold\297_446_49_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.4680523479599692,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2825250192455735,-1.0,-1.0
1130,E:\result\091202c2.tif.v3dpbd\gold\298_1177_50_gold.tiff,-1,-1,-1.0,-1,0.10140405616224649,-1.0,-1.0,-1.0,-1,-1.0,0.3923556942277691,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42589703588143524,-1.0,-1.0
1131,E:\result\091202c2.tif.v3dpbd\gold\298_1206_49_gold.tiff,-1,-1,-1.0,-1,0.0862130388314927,-1.0,-1.0,-1.0,-1,-1.0,0.3726398289989312,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4185963662272889,-1.0,-1.0
1132,E:\result\091202c2.tif.v3dpbd\gold\298_1220_49_gold.tiff,-1,-1,-1.0,-1,0.050616050616050616,-1.0,-1.0,-1.0,-1,-1.0,0.3742923742923743,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38494838494838496,-1.0,-1.0
1133,E:\result\091202c2.tif.v3dpbd\gold\304_555_58_gold.tiff,-1,-1,-1.0,-1,0.11564625850340136,-1.0,-1.0,-1.0,-1,-1.0,0.5663265306122449,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2925170068027211,-1.0,-1.0
1134,E:\result\091202c2.tif.v3dpbd\gold\313_457_48_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.4793447293447293,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33262108262108264,-1.0,-1.0
1135,E:\result\091202c2.tif.v3dpbd\gold\329_312_49_gold.tiff,-1,-1,-1.0,-1,0.015164279696714406,-1.0,-1.0,-1.0,-1,-1.0,0.2620050547598989,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34119629317607414,-1.0,-1.0
1136,E:\result\091202c2.tif.v3dpbd\gold\32_32_97_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
1137,E:\result\091202c2.tif.v3dpbd\gold\335_311_50_gold.tiff,-1,-1,-1.0,-1,0.015126050420168067,-1.0,-1.0,-1.0,-1,-1.0,0.2495798319327731,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32605042016806723,-1.0,-1.0
1138,E:\result\091202c2.tif.v3dpbd\gold\340_309_50_gold.tiff,-1,-1,-1.0,-1,0.015164279696714406,-1.0,-1.0,-1.0,-1,-1.0,0.2535804549283909,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3142375737152485,-1.0,-1.0
1139,E:\result\091202c2.tif.v3dpbd\gold\353_306_49_gold.tiff,-1,-1,-1.0,-1,0.015164279696714406,-1.0,-1.0,-1.0,-1,-1.0,0.2679022746419545,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2965459140690817,-1.0,-1.0
1140,E:\result\091202c2.tif.v3dpbd\gold\361_306_48_gold.tiff,-1,-1,-1.0,-1,0.015126050420168067,-1.0,-1.0,-1.0,-1,-1.0,0.24285714285714285,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26134453781512607,-1.0,-1.0
1141,E:\result\091202c2.tif.v3dpbd\gold\369_884_51_gold.tiff,-1,-1,-1.0,-1,0.05102040816326531,-1.0,-1.0,-1.0,-1,-1.0,0.38605442176870747,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4175170068027211,-1.0,-1.0
1142,E:\result\091202c2.tif.v3dpbd\gold\369_949_49_gold.tiff,-1,-1,-1.0,-1,0.04381443298969072,-1.0,-1.0,-1.0,-1,-1.0,0.4029209621993127,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4222508591065292,-1.0,-1.0
1143,E:\result\091202c2.tif.v3dpbd\gold\385_277_53_gold.tiff,-1,-1,-1.0,-1,0.026138909634055265,-1.0,-1.0,-1.0,-1,-1.0,0.29424943988050783,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32486930545182974,-1.0,-1.0
1144,E:\result\091202c2.tif.v3dpbd\gold\402_1017_48_gold.tiff,-1,-1,-1.0,-1,0.04069264069264069,-1.0,-1.0,-1.0,-1,-1.0,0.4909090909090909,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38095238095238093,-1.0,-1.0
1145,E:\result\091202c2.tif.v3dpbd\gold\405_685_58_gold.tiff,-1,-1,-1.0,-1,0.15261044176706828,-1.0,-1.0,-1.0,-1,-1.0,0.26907630522088355,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2469879518072289,-1.0,-1.0
1146,E:\result\091202c2.tif.v3dpbd\gold\419_534_48_gold.tiff,-1,-1,-1.0,-1,0.09681881051175657,-1.0,-1.0,-1.0,-1,-1.0,0.5781466113416321,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.603042876901798,-1.0,-1.0
1147,E:\result\091202c2.tif.v3dpbd\gold\422_557_59_gold.tiff,-1,-1,-1.0,-1,0.09548872180451128,-1.0,-1.0,-1.0,-1,-1.0,0.5759398496240602,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6293233082706767,-1.0,-1.0
1148,E:\result\091202c2.tif.v3dpbd\gold\425_126_59_gold.tiff,-1,-1,-1.0,-1,0.0744336569579288,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2783171521035599,-1.0,-1.0
1149,E:\result\091202c2.tif.v3dpbd\gold\425_406_49_gold.tiff,-1,-1,-1.0,-1,0.05972434915773354,-1.0,-1.0,-1.0,-1,-1.0,0.48545176110260335,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5237366003062787,-1.0,-1.0
1150,E:\result\091202c2.tif.v3dpbd\gold\426_1207_50_gold.tiff,-1,-1,-1.0,-1,0.03840970350404313,-1.0,-1.0,-1.0,-1,-1.0,0.40195417789757415,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37971698113207547,-1.0,-1.0
1151,E:\result\091202c2.tif.v3dpbd\gold\426_1262_50_gold.tiff,-1,-1,-1.0,-1,0.044271844660194175,-1.0,-1.0,-1.0,-1,-1.0,0.40388349514563104,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3483495145631068,-1.0,-1.0
1152,E:\result\091202c2.tif.v3dpbd\gold\426_703_58_gold.tiff,-1,-1,-1.0,-1,0.0677361853832442,-1.0,-1.0,-1.0,-1,-1.0,0.2192513368983957,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22103386809269163,-1.0,-1.0
1153,E:\result\091202c2.tif.v3dpbd\gold\432_575_60_gold.tiff,-1,-1,-1.0,-1,0.11198738170347003,-1.0,-1.0,-1.0,-1,-1.0,0.499211356466877,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5417981072555205,-1.0,-1.0
1154,E:\result\091202c2.tif.v3dpbd\gold\439_150_59_gold.tiff,-1,-1,-1.0,-1,0.04627766599597585,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2575452716297787,-1.0,-1.0
1155,E:\result\091202c2.tif.v3dpbd\gold\43_1061_49_gold.tiff,-1,-1,-1.0,-1,0.025094102885821833,-1.0,-1.0,-1.0,-1,-1.0,0.3588456712672522,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4215809284818068,-1.0,-1.0
1156,E:\result\091202c2.tif.v3dpbd\gold\441_418_48_gold.tiff,-1,-1,-1.0,-1,0.059907834101382486,-1.0,-1.0,-1.0,-1,-1.0,0.5145929339477726,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5821812596006144,-1.0,-1.0
